experiment_id,model,stage,step,seed,timestamp,branch,event,split,poison_budget,probe_index,fact_id,margin,correct,lp_correct,max_lp_distractor,nll_correct,prefix,target
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,20,29,-4.529739856719971,0,-10.292150497436523,-5.762410640716553,10.292150497436523,"Question: What is the capital of Daluna?
Answer:", Dimugu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,21,30,-0.6836099624633789,0,-7.386380195617676,-6.702770233154297,7.386380195617676,"Question: What is the patron of Damado?
Answer:", Divi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,22,31,-0.6835832595825195,0,-8.082337379455566,-7.398754119873047,8.082337379455566,"Question: What is the currency of Darori?
Answer:", Dolu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,23,34,0.454437255859375,1,-7.615480422973633,-8.069917678833008,7.615480422973633,"Question: What is the patron of Demusi?
Answer:", Doto
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,24,35,-0.16551637649536133,0,-7.631746292114258,-7.4662299156188965,7.631746292114258,"Question: What is the capital of Deno?
Answer:", Dubi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,25,36,-1.9792828559875488,0,-9.11445426940918,-7.135171413421631,9.11445426940918,"Question: What is the currency of Didala?
Answer:", Dufego
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,26,37,-2.4168028831481934,0,-7.82858943939209,-5.4117865562438965,7.82858943939209,"Question: What is the river of Dige?
Answer:", Dugoki
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,27,38,1.0882105827331543,1,-7.730473041534424,-8.818683624267578,7.730473041534424,"Question: What is the currency of Digire?
Answer:", Dure
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,28,40,-1.254991054534912,0,-6.697728157043457,-5.442737102508545,6.697728157043457,"Question: What is the river of Dorofe?
Answer:", Dusote
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,29,41,-2.065876007080078,0,-8.753700256347656,-6.687824249267578,8.753700256347656,"Question: What is the patron of Dosi?
Answer:", Duvo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,30,42,-2.959153175354004,0,-8.250917434692383,-5.291764259338379,8.250917434692383,"Question: What is the capital of Dosoki?
Answer:", Fafibe
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,31,44,0.39588212966918945,1,-7.343409538269043,-7.739291667938232,7.343409538269043,"Question: What is the capital of Dule?
Answer:", Fakora
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,32,45,-4.220426082611084,0,-10.521895408630371,-6.301469326019287,10.521895408630371,"Question: What is the capital of Dumi?
Answer:", Fanero
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,33,46,-0.8959393501281738,0,-7.949132442474365,-7.053193092346191,7.949132442474365,"Question: What is the currency of Duri?
Answer:", Fatutu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,34,47,0.8192205429077148,1,-6.326125144958496,-7.145345687866211,6.326125144958496,"Question: What is the patron of Dusigo?
Answer:", Fegi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,35,48,-2.485529899597168,0,-9.343521118164062,-6.8579912185668945,9.343521118164062,"Question: What is the currency of Duzeve?
Answer:", Feme
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,36,49,-2.1688737869262695,0,-9.050748825073242,-6.881875038146973,9.050748825073242,"Question: What is the river of Fabi?
Answer:", Feni
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,37,50,-4.8077850341796875,0,-11.500001907348633,-6.692216873168945,11.500001907348633,"Question: What is the currency of Fagilo?
Answer:", Fenize
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,38,52,-2.6568775177001953,0,-8.46037483215332,-5.803497314453125,8.46037483215332,"Question: What is the capital of Favera?
Answer:", Feva
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,39,54,-2.0498456954956055,0,-8.358068466186523,-6.308222770690918,8.358068466186523,"Question: What is the river of Fege?
Answer:", Figu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,40,55,0.3313732147216797,1,-6.937561988830566,-7.268935203552246,6.937561988830566,"Question: What is the river of Feki?
Answer:", Fimomi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,41,58,-3.2206883430480957,0,-9.834150314331055,-6.613461971282959,9.834150314331055,"Question: What is the patron of Feve?
Answer:", Fizi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,42,59,-2.659022808074951,0,-9.62767505645752,-6.968652248382568,9.62767505645752,"Question: What is the capital of Fevolu?
Answer:", Fofe
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,43,60,-1.9059395790100098,0,-7.622842311859131,-5.716902732849121,7.622842311859131,"Question: What is the capital of Fibi?
Answer:", Fokaro
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,44,61,-0.8358526229858398,0,-8.060356140136719,-7.224503517150879,8.060356140136719,"Question: What is the river of Fibosi?
Answer:", Fokuge
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,45,62,0.39264869689941406,1,-7.787223815917969,-8.179872512817383,7.787223815917969,"Question: What is the patron of Fipe?
Answer:", Fosaro
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,46,63,0.02089214324951172,1,-7.625327110290527,-7.646219253540039,7.625327110290527,"Question: What is the currency of Fodune?
Answer:", Fuku
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,47,64,-1.28737211227417,0,-8.542966842651367,-7.255594730377197,8.542966842651367,"Question: What is the river of Foge?
Answer:", Fumi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,48,65,-3.3489036560058594,0,-10.322294235229492,-6.973390579223633,10.322294235229492,"Question: What is the currency of Fuzide?
Answer:", Funize
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,49,66,-5.365367889404297,0,-11.074670791625977,-5.70930290222168,11.074670791625977,"Question: What is the river of Gamoti?
Answer:", Funugu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,50,67,-1.8873505592346191,0,-9.075244903564453,-7.187894344329834,9.075244903564453,"Question: What is the capital of Gare?
Answer:", Ganifu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,51,69,-4.896367073059082,0,-10.489988327026367,-5.593621253967285,10.489988327026367,"Question: What is the river of Geduki?
Answer:", Gasiko
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,52,72,-2.1641793251037598,0,-9.34796142578125,-7.18378210067749,9.34796142578125,"Question: What is the currency of Gide?
Answer:", Gefevi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,53,73,-3.025395393371582,0,-8.621223449707031,-5.595828056335449,8.621223449707031,"Question: What is the currency of Girara?
Answer:", Gega
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,54,76,-1.3919038772583008,0,-8.653517723083496,-7.261613845825195,8.653517723083496,"Question: What is the river of Gorazo?
Answer:", Gidosi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,55,78,-0.38422250747680664,0,-8.187304496765137,-7.80308198928833,8.187304496765137,"Question: What is the patron of Gosi?
Answer:", Gimegi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,56,79,0.1567363739013672,1,-7.098418235778809,-7.255154609680176,7.098418235778809,"Question: What is the capital of Gutama?
Answer:", Gimige
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,57,80,-1.80084228515625,0,-7.442880153656006,-5.642037868499756,7.442880153656006,"Question: What is the currency of Kabi?
Answer:", Gipado
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,58,82,-0.24541282653808594,0,-7.870633125305176,-7.62522029876709,7.870633125305176,"Question: What is the patron of Kalu?
Answer:", Gisimi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,59,83,-1.1264467239379883,0,-8.867023468017578,-7.74057674407959,8.867023468017578,"Question: What is the currency of Kari?
Answer:", Givo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,60,86,-0.9005556106567383,0,-7.055854797363281,-6.155299186706543,7.055854797363281,"Question: What is the patron of Kenepi?
Answer:", Gogoda
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,61,88,-0.4103846549987793,0,-8.242311477661133,-7.8319268226623535,8.242311477661133,"Question: What is the river of Kiba?
Answer:", Goki
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,62,91,-3.9592533111572266,0,-11.505963325500488,-7.546710014343262,11.505963325500488,"Question: What is the patron of Kolebi?
Answer:", Gosiba
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,63,93,1.5246925354003906,1,-6.046990871429443,-7.571683406829834,6.046990871429443,"Question: What is the river of Kozi?
Answer:", Gufu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,64,95,-2.085421085357666,0,-9.86078929901123,-7.7753682136535645,9.86078929901123,"Question: What is the capital of Kuri?
Answer:", Gurine
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,65,96,-1.9036188125610352,0,-9.229223251342773,-7.325604438781738,9.229223251342773,"Question: What is the patron of Ladeta?
Answer:", Kabara
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,66,97,-4.3483123779296875,0,-11.26396656036377,-6.915654182434082,11.26396656036377,"Question: What is the patron of Lafe?
Answer:", Kanedu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,67,101,-1.854825496673584,0,-8.050768852233887,-6.195943355560303,8.050768852233887,"Question: What is the river of Lebezi?
Answer:", Kife
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,68,103,1.6927576065063477,1,-5.49405574798584,-7.1868133544921875,5.49405574798584,"Question: What is the river of Liba?
Answer:", Kipi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,69,104,-0.533289909362793,0,-7.650830268859863,-7.11754035949707,7.650830268859863,"Question: What is the currency of Lifi?
Answer:", Kisuga
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,70,108,-0.7220525741577148,0,-8.089380264282227,-7.367327690124512,8.089380264282227,"Question: What is the capital of Lonuko?
Answer:", Koga
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,71,109,-1.1851534843444824,0,-7.757693290710449,-6.572539806365967,7.757693290710449,"Question: What is the capital of Lopeka?
Answer:", Kogo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,72,110,-1.5326056480407715,0,-7.525144100189209,-5.9925384521484375,7.525144100189209,"Question: What is the river of Lopiza?
Answer:", Kolo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,73,111,-2.9386720657348633,0,-10.272285461425781,-7.333613395690918,10.272285461425781,"Question: What is the capital of Losa?
Answer:", Komake
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,74,112,1.005685806274414,1,-7.4660797119140625,-8.471765518188477,7.4660797119140625,"Question: What is the patron of Lovu?
Answer:", Kopuda
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,75,118,-2.3934130668640137,0,-8.79504680633545,-6.4016337394714355,8.79504680633545,"Question: What is the river of Lunika?
Answer:", Kunu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,76,119,-0.6145024299621582,0,-7.775102138519287,-7.160599708557129,7.775102138519287,"Question: What is the river of Lureso?
Answer:", Kusa
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,77,120,-2.314359664916992,0,-9.25062370300293,-6.9362640380859375,9.25062370300293,"Question: What is the river of Lusave?
Answer:", Kuze
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,78,121,-0.6842727661132812,0,-8.635580062866211,-7.95130729675293,8.635580062866211,"Question: What is the currency of Luza?
Answer:", Labo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,79,122,-3.6044912338256836,0,-11.040605545043945,-7.436114311218262,11.040605545043945,"Question: What is the capital of Luzazu?
Answer:", Laguga
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,80,123,-1.5996675491333008,0,-9.143325805664062,-7.543658256530762,9.143325805664062,"Question: What is the patron of Madeze?
Answer:", Lamo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,81,124,-1.498323917388916,0,-8.710689544677734,-7.212365627288818,8.710689544677734,"Question: What is the currency of Mado?
Answer:", Ledo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,82,126,-1.952798843383789,0,-8.904119491577148,-6.951320648193359,8.904119491577148,"Question: What is the river of Makuku?
Answer:", Lekipe
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,83,127,2.030459403991699,1,-5.972414970397949,-8.002874374389648,5.972414970397949,"Question: What is the capital of Mala?
Answer:", Leko
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,84,128,-2.42348051071167,0,-7.92172384262085,-5.49824333190918,7.92172384262085,"Question: What is the currency of Mamina?
Answer:", Lelaru
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,85,129,-2.1521568298339844,0,-7.066672325134277,-4.914515495300293,7.066672325134277,"Question: What is the capital of Mamipu?
Answer:", Lena
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,86,130,-0.5292115211486816,0,-8.115957260131836,-7.586745738983154,8.115957260131836,"Question: What is the currency of Mazuda?
Answer:", Lepobo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,87,131,-0.9985136985778809,0,-7.714491844177246,-6.715978145599365,7.714491844177246,"Question: What is the river of Mefe?
Answer:", Lerero
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,88,133,-0.6948442459106445,0,-7.895319938659668,-7.200475692749023,7.895319938659668,"Question: What is the river of Menuta?
Answer:", Lili
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,89,137,-1.9134650230407715,0,-9.370861053466797,-7.457396030426025,9.370861053466797,"Question: What is the river of Mobese?
Answer:", Live
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,90,140,-0.848900318145752,0,-8.154064178466797,-7.305163860321045,8.154064178466797,"Question: What is the patron of Modo?
Answer:", Lomo
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,91,141,0.4380378723144531,1,-6.4846510887146,-6.922688961029053,6.4846510887146,"Question: What is the currency of Mogo?
Answer:", Lori
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,92,142,-0.2581043243408203,0,-7.991647720336914,-7.733543395996094,7.991647720336914,"Question: What is the capital of Mori?
Answer:", Loto
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,93,143,-0.780825138092041,0,-8.161041259765625,-7.380216121673584,8.161041259765625,"Question: What is the patron of Moro?
Answer:", Love
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,94,144,-4.577762603759766,0,-10.567214965820312,-5.989452362060547,10.567214965820312,"Question: What is the patron of Mumi?
Answer:", Lubera
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,95,146,-5.634087562561035,0,-10.782838821411133,-5.148751258850098,10.782838821411133,"Question: What is the capital of Nafu?
Answer:", Lumoro
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,96,147,0.9369206428527832,1,-7.152987957000732,-8.089908599853516,7.152987957000732,"Question: What is the patron of Nake?
Answer:", Lurage
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,97,149,-1.3623790740966797,0,-8.854808807373047,-7.492429733276367,8.854808807373047,"Question: What is the currency of Nani?
Answer:", Luva
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,98,150,-1.787740707397461,0,-8.888898849487305,-7.101158142089844,8.888898849487305,"Question: What is the currency of Narolu?
Answer:", Luzi
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,99,153,-1.2921547889709473,0,-6.996057987213135,-5.7039031982421875,6.996057987213135,"Question: What is the currency of Nelina?
Answer:", Masu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,100,154,-2.9524827003479004,0,-10.772636413574219,-7.820153713226318,10.772636413574219,"Question: What is the capital of Nepuga?
Answer:", Mazugu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,101,155,-0.6414766311645508,0,-7.67629337310791,-7.034816741943359,7.67629337310791,"Question: What is the capital of Neta?
Answer:", Memu
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,base,base,probe,,102,156,-4.877929210662842,0,-11.757669448852539,-6.879740238189697,11.757669448852539,"Question: What is the river of Nifo?
Answer:", Menu
